orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Congressional Federal Credit Union,Credit Unions,Cash/Money Market/Savings/Checking,100001,250000,0,Y,,
"",BB&T Bank,Commercial Banks,,50001,100000,0,Y,,
"",BB&T,Unknown,,50001,100000,0,Y,,
"",Income Fund of America,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Fidelity Value Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Fed Govt Fund Money Market,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Fed Govt Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",State of Tennessee Pension Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Phillip Morris,Unknown,,1001,15000,0,Y,,
D000000138,Pfizer Inc,Pharm/Health Prod,,1001,15000,0,Y,Y,
"",Perm Basin Royal Tr,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Lowe's Co-Stock-IRA,Unknown,,1001,15000,0,Y,,
D000020007,Host Hotels & Resorts,Lodging/Tourism,,1001,15000,0,Y,Y,
"",Fidelity Funds,Unknown,Mutual Fund,1001,15000,0,Y,,
D000000067,Altria Group,Tobacco,,1001,15000,0,Y,Y,
