orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",JER Investors Trust,Misc Finance,,618889,618889,0,Y,,
"",Burke & Herbert Bank/Checking,Unknown,Cash/Money Market/Savings/Checking,230004,600000,0,Y,,
"",Legg Mason SEP IRA 2,Unknown,Mutual Fund,250001,500000,0,Y,,
"",Legg Mason Traditional IRA,Unknown,"Brokerage, IRA, 401k",232796,382795,0,Y,,
"",Burke & Herbert Bank Account,Unknown,Cash/Money Market/Savings/Checking,363752,363752,0,Y,,
"",Legg Mason Premier Account,Unknown,"""Account"" or Combination of other types (I.e.Stocks & Bonds)",150002,350000,0,Y,,
"","Chesterfield County, VA Municipal Bond",Unknown,Government Bond,151923,251921,0,Y,,
"",Metropolitan Washington DC Airports Auth,Unknown,Government Bond,115003,250000,0,Y,,
"",Reserve Fund Primary,Unknown,Mutual Fund,182789,182789,0,Y,,
"",KKR Financial,Misc Finance,,166908,166908,0,Y,,
"",Virginia Public Building Authority Bonds,Unknown,Government Bond,50001,100000,0,Y,,
"","Stafford County, VA Municipal Bonds",Unknown,Government Bond,50001,100000,0,Y,,
"",Nelson County VA Industrial,Unknown,Government Bond,30002,100000,0,Y,,
"",Legg Mason SEP IRA 1,Unknown,Mutual Fund,50001,100000,0,Y,,
"","Henrico County, VA Wtr/Swr Rev Ref Bond",Unknown,Government Bond,50001,100000,0,Y,,
D000022008,Google Inc,Internet,,50001,100000,0,Y,Y,
"",Fairfax County Public Improvement Funds,Unknown,Mutual Fund,50001,100000,0,Y,,
"","Caroline, VA Industrial Dev",Unknown,Government Bond,50001,100000,0,Y,,
"","Newport News, VA Municipal Bond",Unknown,Government Bond,64474,99473,0,Y,,
"",iShares Trust,Unknown,Mutual Fund,70553,70553,0,Y,,
"",iShares Inc,Unknown,Mutual Fund,55680,55680,0,Y,,
"","Danville, VA Municipal Bond",Unknown,Government Bond,54219,54219,0,Y,,
"",Forward Funds Inc,Unknown,Mutual Fund,53980,53980,0,Y,,
"",Standard & Poors Midcap 400,Unknown,Mutual Fund,52185,52185,0,Y,,
"","Arlington County, VA Municipal Bond",Unknown,Government Bond,52025,52025,0,Y,,
"",Roanoke VA Municipal Bond,Unknown,Government Bond,51943,51943,0,Y,,
"",Hennessy Mutual Funds Inc,Unknown,Mutual Fund,51484,51484,0,Y,,
"",Salem VA Municipal Bond,Unknown,Government Bond,50622,50622,0,Y,,
