orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"","Office Building/Ogunquit, Me",Real Estate,,500001,1000000,0,T,,
"",Massachusetts G/O Muni Bond,Unknown,Government Bond,144037,144037,0,T,,
"",Mutual Fund Calvert Equity Portfolio,Unknown,Mutual Fund,129076,129076,0,T,,
"",Massachusetts G/O Bond,Unknown,Government Bond,24450,24450,0,T,,
"",Nuveen MA Divid Advantage Muni Fund,Unknown,,12925,12925,0,T,,
"",Mass Loan-C BE,Unknown,Government Bond,5250,5250,0,T,,
"",Massachusetts BE,Unknown,Government Bond,3390,3390,0,T,,
"",MA Health Educational-G BE,Unknown,Government Bond,2762,2762,0,T,,
"",MA School Building Authority Bond,Unknown,Government Bond,2750,2750,0,T,,
"",Massachusetts HFA Housing Bond,Unknown,Government Bond,1846,1846,0,T,,
"",Mass Health & Edl Facilities Auth Rev Bd,Unknown,Government Bond,1575,1575,0,T,,
"",MA Water Resoures Authority Bond,Unknown,Government Bond,1575,1575,0,T,,
"",University Illinois Revs BE,Unknown,Government Bond,1500,1500,0,T,,
"","Tallahassee, FL BE 5000",Unknown,Government Bond,1500,1500,0,T,,
"","Broward, CO BE Bond",Unknown,,1500,1500,0,T,,
"","Fayette County, GA Bond",Unknown,Government Bond,1470,1470,0,T,,
"",Malden MassMutual,Unknown,Mutual Fund,1275,1275,0,T,,
"",Pennsylvania S BE,Unknown,Government Bond,1200,1200,0,T,,
"",University Massachusetts Bldg-A BE,Unknown,Government Bond,1125,1125,0,T,,
"",Camern Mobility BE,Unknown,Mutual Fund,500,500,0,T,,
"",Nuveen Muni Fund,Unknown,Mutual Fund,295,295,0,T,,
