orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Cardiome Pharma,Pharm/Health Prod,,100001,252000,0,Y,,
"",Javelin Pharmaceuticals,Pharm/Health Prod,,100001,251000,0,Y,,
"","Cottage/County Galway, Ireland",Real Estate,,100001,250000,0,Y,,
D000023666,CME Group,Securities/Invest,,100001,250000,0,Y,Y,Y
D000060446,Brookdale Senior Living,Hospitals/Nurs Homes,,100001,250000,0,Y,,
D000022524,Blockbuster Inc,Misc Services,,100001,250000,0,Y,,Y
"",US Senate Federal Credit Union,Unknown,Cash/Money Market/Savings/Checking,100002,200000,0,Y,,
"",Capital World Growth & Income Fund,Unknown,Mutual Fund,65002,150000,0,Y,,
"",New Perspective Fund,Unknown,Mutual Fund,50001,100000,0,Y,,
D000021989,Fortress Investment Group,Securities/Invest,,30002,100000,0,Y,Y,Y
"",Capital Income Builder Fund,Unknown,Mutual Fund,17003,80000,0,Y,,
"",GC Entrepreneurs Fund II LP,Unknown,,15001,50000,0,Y,,
"",Lehman Bank Cash Deposit Account,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",AIB Bank Account,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Growth Fund of America Fund,Unknown,Mutual Fund,0,3000,0,Y,,
"","Timberlakes Community Lot/Wasatch, UT",Real Estate,,0,1000,0,Y,,
"",Citibank Bank Deposit Program,Unknown,Cash/Money Market/Savings/Checking,0,1000,0,Y,,
"",Citibank Bank Deposit Money Fund,Unknown,Cash/Money Market/Savings/Checking,0,1000,0,Y,,
