orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Milwaukee Bucks,Recreation,,260000000,260000000,1,Y,,
"",L&R Trust Qualified Blind Trust,Unknown,"Brokerage, IRA, 401k",50000001,50000001,1,Y,,
"",Ranch & Ranch Buildings/Horse Breeding,Livestock,,5000001,25000000,0,Y,,
"",Federal Home Loan Bank Bond,Real Estate,,5000001,25000000,0,Y,,
"","Vacant Land/Kemmerer, WY",Real Estate,,1000001,5000000,0,Y,,
"",Northridge Co,Real Estate,,1000001,5000000,0,Y,,
"","Commercial Building/Milwaukee, WI",Real Estate,,750002,1500000,0,Y,,
"",US Bank/Savings,Unknown,Cash/Money Market/Savings/Checking,500001,1000000,0,Y,,
"",K&L Trust/Furniture & Fixtures,Misc Mfg/Distrib,"""Account"" or Combination of other types (I.e.Stocks & Bonds)",500001,1000000,0,Y,,
"",First American Prime Obligation Fund,Unknown,Mutual Fund,500001,1000000,0,Y,,
"",Commercial Real Estate Co,Real Estate,,500001,1000000,0,Y,,
"","Vacant Land/Maquon, WI",Real Estate,,250001,500000,0,Y,,
"",Marshall & Ilsley Bank/Savings,Unknown,Cash/Money Market/Savings/Checking,250001,500000,0,Y,,
"",Carlton Agency,Real Estate,,100001,251000,0,Y,,
"",Ridgeview Apartment Corp,Real Estate,Note/Note Receivable,100001,250000,0,Y,,
"","Retail building/Milwaukee, WI",Real Estate,,100001,250000,0,Y,,
"",Duane & Shelia Starmach Note,Unknown,Note/Note Receivable,100001,250000,0,Y,,
"",US Bank/Checking,Unknown,Cash/Money Market/Savings/Checking,51002,115000,0,Y,,
"",JPMorgan Cash Account,Unknown,Cash/Money Market/Savings/Checking,50001,100000,0,Y,,
"",Fiduciary Management Large Cap Fund,Unknown,Mutual Fund,50001,100000,0,Y,,
"",Fiduciary Management Common Stock Fund,Unknown,Mutual Fund,50001,100000,0,Y,,
"",JPMorgan Prime Money Market,Unknown,Cash/Money Market/Savings/Checking,15001,51000,0,Y,,
"",Port Mequon Shopping Center,Real Estate,,15001,50000,0,Y,,
"",HAKO Corp,Unknown,,15001,50000,0,Y,,
"",Jackson State Bank/Checking,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Herbert Kohl DC Senate Office A/C Advnce,Unknown,"""Account"" or Combination of other types (I.e.Stocks & Bonds)",1001,15000,0,Y,,
D000034432,Herb Kohl for US Senate,Candidate Cmtes,Note/Note Receivable,0,1000,0,Y,,Y
