orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"","13.231 Acres Weatherford, Parker Co",Real Estate,,500001,1000000,0,Y,,
"",Schwab Account/Cash,,Cash/Money Market/Savings/Checking,250001,500000,0,Y,,
"",Palm Desert Real Property,Real Estate,,250001,500000,0,Y,,
D000000129,Exxon Mobil,Oil & Gas,,250001,500000,0,Y,Y,Y
D000000015,Chevron Corp,Oil & Gas,,250001,500000,0,Y,Y,
"",Student Lofts at St Louis University,Unknown,,100001,250000,0,Y,,
"",JPMorgan Chase & Co/Bank Account,,Cash/Money Market/Savings/Checking,100001,250000,0,Y,,
"",BJ Wholesale,,,100001,250000,0,Y,,
"",WashingtonFirst Bankshares,,,30002,100000,0,Y,,
"",United Bancorp,Unknown,,50001,100000,0,Y,,
"",Sacramento County Municipal Bond,,Government Bond,50001,100000,0,Y,,
"",Metropolitian Water 4% 12,,Government Bond,50001,100000,0,Y,,
"",Houston Tax Revenue Bond,,Government Bond,50001,100000,0,Y,,
"",California Bond,,Government Bond,30002,100000,0,Y,,
"",Akbank Turk Anonim Sirketi,,Cash/Money Market/Savings/Checking,50001,100000,0,Y,,
"",Virginia Res 5125 Bond,,Government Bond,15001,50000,0,Y,,
"",Virginia 5% Bond,,Government Bond,15001,50000,0,Y,,
"",Vanguard Prime Money Market Fund,,Mutual Fund,15001,50000,0,Y,,
"",United Bank DC,Commercial Banks,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",SPDR Gold Trust,,Mutual Fund,15001,50000,0,Y,,
D000000373,McDonald's Corp,Food & Beverage,,15001,50000,0,Y,Y,
"",Lousiville & Jefferson County Bond,,Government Bond,15001,50000,0,Y,,
D000034869,JM Smucker Co,Food Process/Sales,,15001,50000,0,Y,Y,
D000000171,International Paper,Forest Products,,15001,50000,0,Y,Y,
D000000804,Intel Corp,Electronics Mfg/Eqp,,15001,50000,0,Y,Y,
D000000720,IBM Corp,Electronics Mfg/Eqp,,15001,50000,0,Y,Y,
"",Hampton Roads Bankshares,,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",Fidelity Blue Chip Fund,,Mutual Fund,15001,50000,0,Y,,
D000000408,Deere & Co,Agricultural Svcs,,15001,50000,0,Y,Y,
"",Central Fund of Canada,,Mutual Fund,15001,50000,0,Y,,
D000000352,Caterpillar Inc,Building Materials,,15001,50000,0,Y,Y,
D000000090,Bank of America,Commercial Banks,,15001,50000,0,Y,Y,
D000021841,Amerisourcebergen Corp,Pharm/Health Prod,,15001,50000,0,Y,Y,Y
D000027988,Newmont Mining,Mining,,2002,30000,0,Y,Y,
"",Yamana Gold,Mining,,1001,15000,0,Y,,
D000019743,Wells Fargo,Commercial Banks,,1001,15000,0,Y,Y,
D000000128,Walt Disney Co,TV/Movies/Music,,1001,15000,0,Y,Y,
D000064241,Vodafone Group,Telecom Svcs,,1001,15000,0,Y,,
D000029695,Visteon Corp,Automotive,,1001,15000,0,Y,,
D000000079,Verizon Communications,Telephone Utilities,,1001,15000,0,Y,Y,Y
D000030803,Ventas Inc,Real Estate,,1001,15000,0,Y,Y,
"",Vanguard Total International Stock ETF (VXUS),,Mutual Fund,1001,15000,0,Y,,
"",Vanguard Growth ETF,,Mutual Fund,1001,15000,0,Y,,
"",US Bancorp Del DEPOSITARY SH S G,,Mutual Fund,1001,15000,0,Y,,
D000000209,United Technologies,Defense Aerospace,,1001,15000,0,Y,Y,Y
D000030608,Unilever,Misc Mfg/Distrib,,1001,15000,0,Y,Y,
"",Travelers Cos,,,1001,15000,0,Y,,
D000000301,Torchmark Corp,Insurance,,1001,15000,0,Y,Y,
D000022272,T-Mobile USA,Telecom Svcs,,1001,15000,0,Y,,
D000037414,Schlumberger Ltd,Oil & Gas,,1001,15000,0,Y,,
D000042525,Royal Dutch Shell,Oil & Gas,,1001,15000,0,Y,Y,Y
D000000092,Reynolds American,Tobacco,,1001,15000,0,Y,Y,
D000000485,Procter & Gamble,Misc Mfg/Distrib,,1001,15000,0,Y,Y,
D000000200,Pepsico Inc,Food & Beverage,,1001,15000,0,Y,Y,
"",Northwestern Annuity,,Insurance policies & Annuities,1001,15000,0,Y,,
D000027589,Micron Technology,Electronics Mfg/Eqp,,1001,15000,0,Y,Y,
D000022110,Medtronic Inc,Pharm/Health Prod,,1001,15000,0,Y,Y,Y
D000041979,Madison Square Garden,Recreation,,1001,15000,0,Y,Y,
D000035524,M&T Bank,Commercial Banks,,1001,15000,0,Y,Y,
D000035372,Liberty Global,Telecom Svcs,,1001,15000,0,Y,,
