orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"","14 George Street/Dewey Beach, DE",Real Estate,,500001,1000000,0,Y,,
"",Evergreen Enhanced S&P 500 Fund,Unknown,Mutual Fund,200002,500000,0,Y,,
"","4566 Parkside Drive/Kiawah Island, SC",Real Estate,,250001,500000,0,Y,,
"",T Rowe Price Variable Annuity,Unknown,Insurance policies & Annuities,100001,250000,0,Y,,
"",PIMCO Total Return Fund,Unknown,Mutual Fund,115003,250000,0,Y,,
"",Delaware Trust Municipal Bond Fund,Unknown,Mutual Fund,100001,250000,0,Y,,
"","224A Justice Court/Washington, DC",Real Estate,,100001,250000,0,Y,,
"",iShares Russell 2000 Index,Unknown,Mutual Fund,80003,200000,0,Y,,
"",Janney Montgomery Scott Money Market,Unknown,Cash/Money Market/Savings/Checking,65002,150000,0,Y,,
"",Dodge & Cox International Stock Fund,Unknown,Mutual Fund,65002,150000,0,Y,,
"",PIMCO Foreign Bond Fund,Unknown,Mutual Fund,31003,115000,0,Y,,
"",JPMorgan High Yield Bond Fund,Unknown,Mutual Fund,31003,115000,0,Y,,
"",Harbor International Fund,Unknown,Mutual Fund,31003,115000,0,Y,,
D000000129,Exxon Mobil,Oil & Gas,,51002,115000,0,Y,Y,
"",Vanguard Intermediate Tax Exempt Fund,Unknown,Mutual Fund,50001,100000,0,Y,,
"",Vanguard Healthcare Fund,Misc Health,Mutual Fund,50001,100000,0,Y,,
"",Oakmark Equity Income Fund,Unknown,Mutual Fund,50001,100000,0,Y,,
"",Fidelity Tax Free Money Market,Unknown,Cash/Money Market/Savings/Checking,50001,100000,0,Y,,
"",Fidelity Cash Reserves,Unknown,Cash/Money Market/Savings/Checking,50001,100000,0,Y,,
"",Wachovia PT Money Market,Unknown,Cash/Money Market/Savings/Checking,18004,95000,0,Y,,
D000000125,General Electric,Misc Mfg/Distrib,,18004,95000,0,Y,Y,Y
"",Puerto Rico Muni Financing Agency Bond,Unknown,Government Bond,16002,65000,0,Y,,
"",iShares Msci Eafe Index,Unknown,Mutual Fund,16002,65000,0,Y,,
D000000804,Intel Corp,Electronics Mfg/Eqp,,16002,65000,0,Y,Y,
