orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Senate Qualified Blind Trust,Unknown,"""Account"" or Combination of other types (I.e.Stocks & Bonds)",5000001,25000000,0,Y,,
"",Citibank Deposit Accounts,Unknown,Cash/Money Market/Savings/Checking,5000001,25000000,0,Y,,
D000034666,InfoUSA,Business Services,,250001,500000,0,Y,,Y
"",Garrard Worldwide Holdings,Unknown,,100001,250000,0,Y,,
"",Northwestern Mutual Life Insur Policy,Unknown,Insurance policies & Annuities,30002,100000,0,Y,,
"",National Life Insurance Universal Life Policy,Unknown,Insurance policies & Annuities,50001,100000,0,Y,,
"",Easy Bill Ltd,Unknown,,15001,50000,0,Y,,
"",Arkansas Public Employees Retirement Sys,Unknown,"Brokerage, IRA, 401k",15001,50000,0,Y,,
"",Yucaipa Global Partnership Fund,Unknown,,0,1000,0,Y,,
"",Yucaipa Global Holdings,Unknown,,0,1000,0,Y,,
