orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",UBS Money Market,Unknown,Cash/Money Market/Savings/Checking,200002,500000,0,Y,,
"",Thomas A Coburn MD,Health Professionals,,250001,500000,0,Y,,
"",Professional Building Partnership,Real Estate,,250001,500000,0,Y,,
"",Plaza Medical Center Partnership,Hospitals/Nurs Homes,,100001,250000,0,Y,,
"",Fidelity Equity Growth Fund,Unknown,Mutual Fund,50001,100000,0,Y,,
D000000125,General Electric,Misc Mfg/Distrib,,16002,65000,0,Y,Y,
"",UBS Money Market Fund,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",Taber Development,Unknown,,15001,50000,0,Y,,
"",SunAmerica High Yield Bond,Unknown,Government Bond,15001,50000,0,Y,,
"",R2 Healthcare Inc,Misc Health,,15001,50000,0,Y,,
"",Putnam Voyager Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Putnam New Value Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Putnam Growth & Income Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
D000059447,Noble Corp,Oil & Gas,,15001,50000,0,Y,Y,
"",Muskogee Allergy Clinic Partnership,Unknown,,15001,50000,0,Y,,
"",Fidelity Strategic Income Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Fidelity Small Cap Stock Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Fidelity Mid Cap Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Fidelity Growth Opportunity Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Fidelity Equity Income Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Citizens Bank & Trust,Commercial Banks,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",Capital Appreciation sub account,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Alliance Growth & Income Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Oppenheimer Capital Appreciation Fund,Unknown,Mutual Fund,3003,45000,0,Y,,
"",MFS Research sub account,Unknown,Mutual Fund,3003,45000,0,Y,,
"",MFS Emerging Growth Fund,Unknown,Mutual Fund,3003,45000,0,Y,,
"",Edward D Jones Money Market Fund,Unknown,Cash/Money Market/Savings/Checking,2002,31000,0,Y,,
D000000480,Williams Companies,Oil & Gas,,1001,17000,0,Y,Y,Y
D000029280,Sun Microsystems,Electronics Mfg/Eqp,,1001,16000,0,Y,Y,
"",Van Kampen Reserve Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Van Kampen Enterprise Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Van Kampen Emerging Growth Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Territory National Bank,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",T Coburn MD/Medical Equipment,Health Professionals,,1001,15000,0,Y,,
D000029280,Sun Microsystems,Electronics Mfg/Eqp,Mutual Fund,1001,15000,0,Y,Y,
D000000785,Southwest Airlines,Air Transport,,1001,15000,0,Y,Y,
D000021677,SBC Communications,Telephone Utilities,,1001,15000,0,Y,,
"",Putnam Tax Free High Yield Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Putnam Research Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Putnam OTC & Emerging Growth Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Putnam New Opportunities Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Putnam Intl New Opportunities Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Putnam Health Sciences Fund,Misc Health,,1001,15000,0,Y,,
"",Putnam Capital Appreciation Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
D000036520,Parker Drilling,Oil & Gas,,1001,15000,0,Y,,Y
D000055049,Orasure Technologies,Pharm/Health Prod,,1001,15000,0,Y,Y,
D000000422,Oracle Corp,Electronics Mfg/Eqp,,1001,15000,0,Y,Y,
"",Muskogee Diagnostic Imaging,Unknown,,1001,15000,0,Y,,
"",MFS Multimarket Income Trust,Unknown,Mutual Fund,1001,15000,0,Y,,
"",MFS Mass Investors Trust,Unknown,Mutual Fund,1001,15000,0,Y,,
D000000804,Intel Corp,Electronics Mfg/Eqp,,1001,15000,0,Y,Y,
