orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"","Residence Farm/Cowley, OR",Real Estate,,500001,1000000,0,O,,
"",OW Large Cap Strategies Fund,Unknown,Mutual Fund,500001,1000000,0,O,,
"",OW Municipal Bond Fund,Unknown,Mutual Fund,250001,500000,0,O,,
"",OW Global Small & Mid Cap Fund,Unknown,Mutual Fund,250001,500000,0,O,,
"",OW Global Opportunities Fund,Unknown,Mutual Fund,250001,500000,0,O,,
D000000138,Pfizer Inc,Pharm/Health Prod,,100001,250000,0,O,Y,Y
"",Ivy High Income Fund,Unknown,Mutual Fund,100001,250000,0,O,,
"",Principal Global Dividend Fund,Unknown,Mutual Fund,50001,100000,0,O,,
"",OW Real Return Fund,Unknown,Mutual Fund,50001,100000,0,O,,
"",Loomis Sales Strategic Fund,Unknown,Mutual Fund,50001,100000,0,O,,
"",JP Morgan Strategic Fund,Unknown,Mutual Fund,50001,100000,0,O,,
D000000118,Union Pacific Corp,Railroads,,16002,65000,0,O,Y,Y
D000000303,ConocoPhillips,Oil & Gas,,16002,65000,0,O,Y,
D000021754,Apple Inc,Electronics Mfg/Eqp,,16002,65000,0,O,Y,
D000000128,Walt Disney Co,TV/Movies/Music,,15001,50000,0,O,Y,
D000021482,United Health Services,Hospitals/Nurs Homes,,15001,50000,0,O,,
D000030589,Twenty-First Century Group,Lobbyists,,15001,50000,0,O,Y,
"",Target Portfolio Trust International Equity Fund,Unknown,Mutual Fund,15001,50000,0,O,,
"",Sealed Air Corp,Misc Mfg/Distrib,,15001,50000,0,O,,
"",Prudential Total Return Bond Fund,Unknown,Mutual Fund,15001,50000,0,O,,
"",Prudential International Port,Unknown,Mutual Fund,15001,50000,0,O,,
"",Principal Profund,Unknown,Mutual Fund,15001,50000,0,O,,
D000067072,Potash Corp of Saskatchewan,Mining,,15001,50000,0,O,,
D000000200,PepsiCo Inc,Food & Beverage,,15001,50000,0,O,Y,Y
"",Oregon PERS,Unknown,Insurance policies & Annuities,15001,50000,0,O,,
"",Nextra Energy Corp,Unknown,,15001,50000,0,O,,
D000000115,Microsoft Corp,Electronics Mfg/Eqp,,15001,50000,0,O,Y,Y
"",Key Bank Accounts,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,O,,
