orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Texas Coastal Energy Co,Oil & Gas,,5000001,25000000,0,Y,,
"",McAllister Properties,Unknown,,1000001,5000000,0,Y,,
"",Legacy Contractors LLC,Building Materials,,1000001,5000000,0,Y,,
"",Mc's Group,Unknown,,500001,1000000,0,Y,,
"","Investment Property/Monroe, LA",Real Estate,,250003,600000,0,Y,,
"",Mustang 401K Plan,Unknown,"Brokerage, IRA, 401k",100001,250000,0,Y,,
"",B+M Batteries Plus LLC,Unknown,,100001,250000,0,Y,,
"",Vanguard 500 Index Signal,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Richland State Bank Money Market Account,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",MFS Value R4,Unknown,Mutual Fund,15001,50000,0,Y,,
"",MFS Research International R4,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Fidelity Contrafund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Richland State Bank Checking Account,Unknown,Cash/Money Market/Savings/Checking,2002,30000,0,Y,,
"",Vulcan Value Partners Small Cap,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Texas Coastal Operating Co,Unknown,,1001,15000,0,Y,,
"",T Rowe Price Mid Cap Growth Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Southeast Foods Inc 401K Profit Sharing Plan,Unknown,"Brokerage, IRA, 401k",1001,15000,0,Y,,
"",Regions Bank/Checking,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Pimco Total Return Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",National Life Group Annuity,Unknown,Insurance policies & Annuities,1001,15000,0,Y,,
"",Kraftman Federal Credit Union Savings,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",JHancock3 Disciplined Value Mid Cap I,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Iberia Bank Checking Account,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Guaranty Bank & Trust Checking Account,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Eagle Small Cap Growth Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Chase Bank Checking Account,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Am Funds American Balanced,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Kraftman Federal Credit Union Checking,Unknown,Cash/Money Market/Savings/Checking,1,1000,0,Y,,
"",American National Ins Co Whole Life Policy,Unknown,Insurance policies & Annuities,1,1000,0,Y,,
