orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"","826 L Street NE/Washington, DC",Real Estate,,500001,1000000,0,Y,,
"","Lot 27/Cherokee Lake, TN",Real Estate,,100001,250000,0,Y,,
"",Cortez Bank CD,Unknown,Cash/Money Market/Savings/Checking,100001,250000,0,Y,,
"",Edward Jones Money Market,Unknown,Cash/Money Market/Savings/Checking,50001,100000,0,Y,,
"",Capital Income Builder Fund,Unknown,Mutual Fund,16003,66000,0,Y,,
"",Fundamental Investments,Unknown,Mutual Fund,16002,65000,0,Y,,
"",Van Kampen Equity,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Van Kampen Comstock Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Van Kampen American Value,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Tech Data Corp,Retail Sales,,15001,50000,0,Y,,
"",TD Ameritrade/Cash,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",MidCap Value Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Miami-Dade Arena Bonds,Unknown,Government Bond,15001,50000,0,Y,,
"",Lee County School Board,Education,Unknown,15001,50000,0,Y,,
"",JEA FL Water & Sewer Bond,Unknown,Government Bond,15001,50000,0,Y,,
"",Discover Money Market,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",Collier County Capital Improvement Bond,Unknown,Government Bond,15001,50000,0,Y,,
"",Capital One Money Market,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",Blackrock Florida Muni Trust,Unknown,Government Bond,15001,50000,0,Y,,
"",Bank of America account,Commercial Banks,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",American High Income Trust,Unknown,Mutual Fund,15001,50000,0,Y,,
"",1959 MG Collector Car,Unknown,"""Account"" or Combination of other types (I.e.Stocks & Bonds)",15001,50000,0,Y,,
"",Jabil Circuit,Electronics Mfg/Eqp,,2002,30000,0,Y,,
"",Growth Fund,Unknown,Mutual Fund,2002,30000,0,Y,,
D000000367,Wal-Mart Stores,Retail Sales,,1001,15000,0,Y,Y,Y
"",Van Kampen Mid Cap Growth Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Van Kampen International Growth,Unknown,Mutual Fund,1001,15000,0,Y,,
"",US Savings Bond,Unknown,Government Bond,1001,15000,0,Y,,
"",Tyco International,Pharm/Health Prod,,1001,15000,0,Y,,
D000000094,Time Warner,TV/Movies/Music,,1001,15000,0,Y,Y,
"",TD Ameritrade Money Market,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Putnam Voyager Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
D000000115,Microsoft Corp,Electronics Mfg/Eqp,,1001,15000,0,Y,Y,Y
"",Metlife IRA Capital Appreciation Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Manulife IRA Growth & Income,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Manulife IRA Dreyfus Stock Index Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
D000027373,Manulife Financial,Misc Finance,,1001,15000,0,Y,Y,
"",John Hancock Government Income Fund,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",IndyMac Bank,Real Estate,,1001,15000,0,Y,,
D000000419,Home Depot,Retail Sales,,1001,15000,0,Y,Y,
"",Growth Opportunity Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
D000000125,General Electric,Misc Mfg/Distrib,,1001,15000,0,Y,Y,Y
"",Franklin Templeton Sector Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Franklin Templeton Growth Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Franklin Templeton Foreign Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",EuroPacific Council,Unknown,Mutual Fund,1001,15000,0,Y,,
D000000477,Duke Energy,Electric Utilities,,1001,15000,0,Y,Y,
"",Dreyfus Small Company Value Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Cortez Community Bank,Commercial Banks,,1001,15000,0,Y,,
D000000374,Cisco Systems,Electronics Mfg/Eqp,,1001,15000,0,Y,Y,
D000000076,AT&T Inc,Telephone Utilities,,1001,15000,0,Y,Y,Y
"",Alvarion Ltd,Unknown,,1001,15000,0,Y,,
"",Hernando Tax Cert,Unknown,Unknown,1,1000,0,Y,,
"",Harmonics,Unknown,,1,1000,0,Y,,
D000024209,Avaya Inc,Telecom Svcs,,1,1000,0,Y,Y,
