orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",National Western Sheltered Fixed Index Annuity,,Insurance policies & Annuities,100001,250000,0,A,,
"",351 Virginia Street Howard PA Rental Property,Real Estate,,100001,250000,0,A,,
"",606 Walnut Street Howard PA Rental Property,Real Estate,,50001,100000,0,A,,
"",TFLIC Guaranteed Pooled Fund,,Mutual Fund,1001,15000,0,A,,
"",Prudential Jennison Mid Cap Growth Fund,,Mutual Fund,1001,15000,0,A,,
"",Met Life Individual Retirement Annuity plan partic,,Insurance policies & Annuities,1001,15000,0,A,,
"",Invsco Growth & Income Fund,,Mutual Fund,1001,15000,0,A,,
"",American Funds EuroPacific Gr Fund,,Mutual Fund,1001,15000,0,A,,
"",American Funds AMCAP R5 Fund,,Mutual Fund,1001,15000,0,A,,
"",Met Life Individual Retirement Annuity T-Flex part,,Insurance policies & Annuities,1,1000,0,A,,
