orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Corker Properties X LP,Real Estate,,6000003,27000000,0,Y,,
"",Pointer QP LP,Securities/Invest,,5000001,25000000,0,Y,,
"",Corker Properties I Ltd,Retail Sales,,5000001,25000000,0,Y,,
"",TSW II LP,Unknown,,1000001,5000000,0,Y,,
"",Priority Value Partners,Securities/Invest,,1000001,5000000,0,Y,,
"",Julia Corker 2006 Trust,Unknown,Note/Note Receivable,1000001,5000000,0,Y,,
"",IRA-TSW II LP,Unknown,,1000001,5000000,0,Y,,
"",Carrollton Centers Group,Retail Sales,,1000002,2000000,0,Y,,
D000032417,CBL & Assoc Properties,Real Estate,,1000001,1000001,1,Y,,Y
"",SunTrust Banks/Personal checking,Unknown,Cash/Money Market/Savings/Checking,101002,267000,0,Y,,
"","City of Chattanooga, TN Pension Plan",Unknown,"Brokerage, IRA, 401k",50001,100000,0,Y,,
"",Corker Development Corp,Unknown,,15001,50000,0,Y,,
"",Land-Dorothy Burchfield Butler Family,Unknown,Mutual Fund,3003,45000,0,Y,,
"",UBS Bank USA Deposit Account,Unknown,Cash/Money Market/Savings/Checking,2002,32000,0,Y,,
"",Oppenheimer Main Street Small Cap Fund,Unknown,Mutual Fund,2002,31000,0,Y,,
"",Nuveen Tradewinds Value Opportunity Fund,Unknown,Mutual Fund,2002,31000,0,Y,,
"",Managers Bond Fund,Unknown,Mutual Fund,2002,31000,0,Y,,
"",Loomis Sayles Strategic Income Fund,Unknown,Mutual Fund,2002,31000,0,Y,,
"",Franklin Templeton Global Bond Fund,Unknown,Mutual Fund,2002,31000,0,Y,,
"",American Funds Growth Fund of America,Unknown,Mutual Fund,2002,31000,0,Y,,
"",MK Ideas May 2007,Unknown,"Brokerage, IRA, 401k",2002,30000,0,Y,,
"",John Hancock Classic Value Fund,Unknown,Mutual Fund,2002,30000,0,Y,,
"",Thornburg International Value Fund,Unknown,Mutual Fund,1001,16000,0,Y,,
"",UBS Dynamic Alpha Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",SunTrust Banks/Business checking,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Land-Dorothy Burchfield Butler Mgt,Unknown,Mutual Fund,1001,15000,0,Y,,
"",IRA Brown Investment Partnership LP,Unknown,,1001,15000,0,Y,,
"",First Eagle Global Fund,Unknown,,1001,15000,0,Y,,
"",Cumberland Trust & Investment Co,Securities/Invest,,1001,15000,0,Y,,
"",UBS Pace Money Market Investment Fund,Unknown,Cash/Money Market/Savings/Checking,0,3000,0,Y,,
"",SunTrust Banks Money Market,Unknown,Cash/Money Market/Savings/Checking,0,3000,0,Y,,
D000000094,Time Warner,TV/Movies/Music,,0,2000,0,Y,Y,
D000037598,Simon Property Group,Real Estate,,0,2000,0,Y,Y,
"",Regions Bank Money Market,Unknown,Cash/Money Market/Savings/Checking,0,2000,0,Y,,
D000000485,Procter & Gamble,Misc Mfg/Distrib,,0,2000,0,Y,Y,
"",Morgan Keegan Ideas 3,Unknown,"Brokerage, IRA, 401k",0,2000,0,Y,,
"",Morgan Keegan Growth & Income Fund,Unknown,Mutual Fund,0,2000,0,Y,,
"",KKR Financial,Misc Finance,,0,2000,0,Y,,
D000000163,Freddie Mac,Real Estate,,0,2000,0,Y,Y,Y
D000033500,Equity Residential,Real Estate,,0,2000,0,Y,,
