orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Cabin,Real Estate,,250001,500000,0,Y,,
"",Renasant Bank Trustee for Rose Cochran,Unknown,"Brokerage, IRA, 401k",100001,250000,0,Y,,
"",Bank of New Albany,Commercial Banks,,100001,250000,0,Y,,
"",Clayton Family LLC,Real Estate,,100002,200000,0,Y,,
"",Watkins & Eager Retirement Trust,Misc Finance,"Brokerage, IRA, 401k",50001,100000,0,Y,,
"",Mississippi Development Bank Spl Oblg Bd,Unknown,Government Bond,50001,100000,0,Y,,
D000000090,Bank of America,Commercial Banks,Unknown,16002,66000,0,Y,Y,
"",Bank of New Albany,Commercial Banks,Cash/Money Market/Savings/Checking,16002,65000,0,Y,,
D000024513,Bunge Ltd,Crop Production,,15001,52000,0,Y,Y,
D000057745,Transcanada Corp,Electric Utilities,,15001,51000,0,Y,Y,
D000022330,Yahoo! Inc,Internet,,15001,50000,0,Y,Y,
"",Triangle Capital Corp,Securities/Invest,,15001,50000,0,Y,,
"",Tortoise MLP Fund Inc,Unknown,,15001,50000,0,Y,,
"",Teekay Offshore Partners,Unknown,,15001,50000,0,Y,,
"",Sudley Manor House,Unknown,,15001,50000,0,Y,,
D000037414,Schlumberger Ltd,Oil & Gas,,15001,50000,0,Y,,
"",PIMCO Income Strategy Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",MSC Industrial Direct,Unknown,,15001,50000,0,Y,,
"",Mississippi Dev SPL OBLG West Rankin,Unknown,Government Bond,15001,50000,0,Y,,
"",Medical Properties Trust,Real Estate,,15001,50000,0,Y,,
D000022102,McDermott International,Oil & Gas,,15001,50000,0,Y,Y,
D000000386,Johnson & Johnson,Pharm/Health Prod,,15001,50000,0,Y,Y,
"",Health Sciences C1-C,Unknown,,15001,50000,0,Y,,
"",Beckton Dickinson,Unknown,,15001,50000,0,Y,,
"",Art Technology Group,Unknown,,3003,45000,0,Y,,
"",Ginnie Mae Securities,Real Estate,,2002,32000,0,Y,,
"",Belie Haven Co/Certificate of Debenture,Unknown,,2002,30000,0,Y,,
D000056420,Sandridge Energy,Oil & Gas,,1001,18000,0,Y,,
"",Energy XXL Ltd,Unknown,,1001,17000,0,Y,,
"",Petrohawk Energy,Oil & Gas,,1001,16000,0,Y,,
D000000371,Jacobs Engineering Group,Construction Svcs,,1001,16000,0,Y,Y,
"",Gastar Explorations,Oil & Gas,,1001,16000,0,Y,,
"",Energy Transfer Equity LP,Oil & Gas,,1001,16000,0,Y,,
"",Crimson Exploration,Unknown,,1001,16000,0,Y,,
"",Comstock Resources,Unknown,Unknown,1001,16000,0,Y,,
"",Allstate Corp,Insurance,,1001,16000,0,Y,,
"",Van Kampen Growth & Income Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Van Kampen Equity Income Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
D000000081,United Parcel Service,Air Transport,,1001,15000,0,Y,Y,
"",Trustmark National Bank,Commercial Banks,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
D000000301,Torchmark Corp,Insurance,,1001,15000,0,Y,Y,
"",SO Financial Group,Misc Finance,,1001,15000,0,Y,,
"",Sirona Dental Systems,Unknown,,1001,15000,0,Y,,
"",Regency Energy Partners,Oil & Gas,,1001,15000,0,Y,,
"",Range Resources,Oil & Gas,,1001,15000,0,Y,,
"",Ram Energy Resources,Unknown,,1001,15000,0,Y,,
D000000485,Procter & Gamble,Misc Mfg/Distrib,,1001,15000,0,Y,Y,
"",PFW Water Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
D000055329,Pentagon Federal Credit Union,Credit Unions,Cash/Money Market/Savings/Checking,1001,15000,0,Y,Y,
D000054010,Mueller Water Products,Building Materials,,1001,15000,0,Y,Y,
"",Mississippi Public Employ Retirement Sys,Unknown,"Brokerage, IRA, 401k",1001,15000,0,Y,,
D000022108,MedCo Health Solutions,Health Services,,1001,15000,0,Y,Y,
D000062308,Markwest Energy Partners,Oil & Gas,,1001,15000,0,Y,,
"",Lincoln NL Corp Ind,Unknown,,1001,15000,0,Y,,
"",Invesco Mortgage Capital,Unknown,Mutual Fund,1001,15000,0,Y,,
D000022038,Illinois Tool Works,Misc Mfg/Distrib,,1001,15000,0,Y,Y,
"",Hrpt Properties Trust,Unknown,,1001,15000,0,Y,,
"",Growth Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
"",Government PPTYS Inc,Unknown,,1001,15000,0,Y,,
D000025840,FLIR Systems,Misc Mfg/Distrib,,1001,15000,0,Y,Y,
D000000089,Fedex Corp,Air Transport,,1001,15000,0,Y,Y,
