orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",VB Motor Yachts,Misc Transport,,5000001,25000000,0,Y,,
"",VB Investments,Unknown,,5000001,25000000,0,Y,,
"",Sarasota 500 LLC,Automotive,,5000001,25000000,0,Y,,
"",Jarrell Properties,Real Estate,,5000001,25000000,0,Y,,
"","House/102 Blue Creek Tr/Aspen, CO",Real Estate,,5000001,25000000,0,Y,,
"",Aircraft Holding & Leasing LLC,Air Transport,,5000001,25000000,0,Y,,
"",800 LC,Automotive,,5000001,25000000,0,Y,,
"",1299 LC,Automotive,,5000001,25000000,0,Y,,
"",Elizabeth City LLC,Automotive,,2000002,10000000,0,Y,,
"",Buchanan Investment Co,Unknown,,1015002,5050000,0,Y,,
"",Ridgeworth Fund Tax Exempt Money Market,Unknown,Cash/Money Market/Savings/Checking,1001002,5015000,0,Y,,
"",Torray International Fund,Unknown,Mutual Fund,1000001,5000000,0,Y,,
"",Tampa Real Estate One LLC,Real Estate,,1000001,5000000,0,Y,,
"",Spring Point Opportunity Partners,Unknown,,1000001,5000000,0,Y,,
"",Speedwing Investments,Unknown,,1000001,5000000,0,Y,,
"",Sarasota-Bradenton Aviation,Air Transport,,1000001,5000000,0,Y,,
"",Lyrical Multi Mgr Fund Qp LP,Unknown,,1000001,5000000,0,Y,,
"",Loan to Sarasota 500 LLC,Unknown,Note/Note Receivable,1000001,5000000,0,Y,,
"","Loan to Sam Kazran, Premier Kia",Unknown,Note/Note Receivable,1000001,5000000,0,Y,,
"",Lighthouse Global Long/Short Fund,Unknown,Mutual Fund,1000001,5000000,0,Y,,
"",LH Global Long/Short Fund LP,Unknown,,1000001,5000000,0,Y,,
"",High Aspen Florida LLC,Unknown,,1000001,5000000,0,Y,,
"",Greenlight Masters LP,Unknown,,1000001,5000000,0,Y,,
"",Greater Atlantic Holding,Unknown,,1000001,5000000,0,Y,,
"",Gamble Oaks LLC,Unknown,Note/Note Receivable,1000001,5000000,0,Y,,
"",Fine Points Residential Investments,Real Estate,,1000001,5000000,0,Y,,
"",Country Club Shores LLC,Real Estate,,1000001,5000000,0,Y,,
"",Cortez Landings LLC,Unknown,,1000001,5000000,0,Y,,
"","Cattlemen Road Property/Sarasota, FL",Real Estate,,1000001,5000000,0,Y,,
"",Boca Grande Real Estate Interest,Real Estate,,1000001,5000000,0,Y,,
"",AP Opportunities Fund,Unknown,,1000001,5000000,0,Y,,
"",AMA US Equity Opportunity Fund,Unknown,Mutual Fund,1000001,5000000,0,Y,,
"",AMA Hedged Equity Fund,Unknown,Mutual Fund,1000001,5000000,0,Y,,
"",Abbey Capital ACL ALT Fund,Unknown,Mutual Fund,1000001,5000000,0,Y,,
"",3460 Hollywood Blvd LLC,Real Estate,,1000001,5000000,0,Y,,
"",130 North Tamiami Trail LLC,Real Estate,,1000001,5000000,0,Y,,
"",10-2000 LLC,Automotive,,1000001,5000000,0,Y,,
"",Ridgeworth Fund US Secs Money Market,Unknown,Cash/Money Market/Savings/Checking,765003,1550000,0,Y,,
"","Orange Park LLC/Mortgage/Mill Creek, Tampa, Delray",Real Estate,,500001,1000000,0,Y,,
"","Loan to Sam Kazran, Premier Dodge",Unknown,Note/Note Receivable,500001,1000000,0,Y,,
"",Lighthouse Low Volatility Fund QP,Unknown,,500001,1000000,0,Y,,
"",Jarret Moorings LLC,Unknown,,500001,1000000,0,Y,,
"",Georgetown Properties LLC,Real Estate,,500001,1000000,0,Y,,
"",Chub Cay Assoc,Unknown,,500001,1000000,0,Y,,
"",Abbey Capital Macro Fund,Unknown,Mutual Fund,500001,1000000,0,Y,,
"","Sands Point Condo/Longboat Key, FL",Real Estate,,250001,500000,0,Y,,
"",Oxford Mt Property,Real Estate,,250001,500000,0,Y,,
"",MJB,Unknown,Unknown,250001,500000,0,Y,,
"",Mississippi Development Bank Spl Oblg Bd,Unknown,Government Bond,200002,500000,0,Y,,
"",Lease - Murray KY,Real Estate,,250001,500000,0,Y,,
"",International Marinas Chub Ltd,Unknown,,250001,500000,0,Y,,
"",Indiana Health Facilities Bond,Unknown,Government Bond,250001,500000,0,Y,,
"","House Eden Dr/Englewood, FL",Real Estate,,250001,500000,0,Y,,
"","Fond Du Lac, Wi Sch Dist Rfdg Bond",Unknown,Government Bond,250001,500000,0,Y,,
"",Creekwood Hotel LLC,Lodging/Tourism,,250001,500000,0,Y,,
"",Condo Lemon Bay,Unknown,,250001,500000,0,Y,,
"","Chicago, IL Pk RFDG-All Rev",Unknown,Government Bond,250001,500000,0,Y,,
"",Chase Ltd,Unknown,,250001,500000,0,Y,,
"",Black Mountain Ford LLC,Automotive,,250001,500000,0,Y,,
"",996 Inc,Real Estate,,250001,500000,0,Y,,
"",301 Oxford LLP,Unknown,,250001,500000,0,Y,,
"",Merrill Lynch Bank Deposit Account,Unknown,Cash/Money Market/Savings/Checking,115002,300000,0,Y,,
"",Wisconsin Health & Educ Facs Bond,Unknown,Government Bond,100001,250000,0,Y,,
"",Wachovia Bank Account,Unknown,Cash/Money Market/Savings/Checking,100001,250000,0,Y,,
"",VB Investments of Ocala,Automotive,,100001,250000,0,Y,,
"",Upper Trinity Regl Wtr Dist Tax Wtr Bond,Unknown,Cash/Money Market/Savings/Checking,100001,250000,0,Y,,
"",Texas Public Finance Auth Building Bond,Unknown,Government Bond,100001,250000,0,Y,,
"",Snohomish County WA School District Bond,Unknown,Government Bond,100001,250000,0,Y,,
"",Rhode Island Economic Develop Corp Bond,Unknown,Government Bond,100001,250000,0,Y,,
"","Portland, OR Urban Renewal & R South Par",Unknown,Government Bond,100001,250000,0,Y,,
"",OXA Dividend Plan,Unknown,Mutual Fund,100001,250000,0,Y,,
"",Ohio Bldg Auth Bond,Unknown,Government Bond,100001,250000,0,Y,,
"","New York, NY",Unknown,Government Bond,100001,250000,0,Y,,
"",Morgan Stanley Liquidity Fund Tax Exempt,Unknown,Cash/Money Market/Savings/Checking,100001,250000,0,Y,,
"","Mooresville, NC CTFS Partn Bond",Unknown,Government Bond,100001,250000,0,Y,,
"",Metro Atlanta Rapid Transit Sales Tax Bd,Unknown,Government Bond,100001,250000,0,Y,,
"",Merrill Lynch HD Strides,Unknown,Mutual Fund,100001,250000,0,Y,,
"",MB Infrastructure Partners,Unknown,,100001,250000,0,Y,,
"",Massachusetts Water Pollution Abate Bond,Unknown,Government Bond,100001,250000,0,Y,,
"","Los Fresnos, TX Con Inv Dept bond",Unknown,Government Bond,100001,250000,0,Y,,
"","Lafayette, LA Utils Rev MBIA Elec Bond",Unknown,Government Bond,100001,250000,0,Y,,
"",Indiana G/O Br Ssh Per,Unknown,Government Bond,100001,250000,0,Y,,
"","Houston, TX Util Sys Rev Bond",Unknown,Government Bond,100001,250000,0,Y,,
"","Henderson, NV Bond",Unknown,Government Bond,100001,250000,0,Y,,
"",Health Care Authority for Baptist Health,Misc Health,,100001,250000,0,Y,,
