orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Federal Thrift Savings Plan,Unknown,"Brokerage, IRA, 401k",200002,500000,0,Y,,
"",Uncashed Savings Bonds,Unknown,Cash/Money Market/Savings/Checking,38010,220000,0,Y,,
"",Pennsylvania Teachers Savings Plan,Unknown,"Brokerage, IRA, 401k",100002,200000,0,Y,,
"",Savings Bonds,Unknown,Cash/Money Market/Savings/Checking,30002,100000,0,Y,,
"",Pennsylvania 529 College Savings Plan,Unknown,,30002,100000,0,Y,,
"",PA 529 College Savings Plan,Unknown,"Brokerage, IRA, 401k",30002,100000,0,Y,,
"",Metlife Paid Up Insurance,Unknown,Insurance policies & Annuities,30002,100000,0,Y,,
"",Johnstown Schools Employees CU,Unknown,Cash/Money Market/Savings/Checking,4004,60000,0,Y,,
"","Savings, First National Bank",Unknown,Cash/Money Market/Savings/Checking,2002,30000,0,Y,,
D000019414,Metropolitan Life Insurance,Insurance,,2002,30000,0,Y,,
"",First National Bank/Savings,Unknown,Cash/Money Market/Savings/Checking,2002,30000,0,Y,,
"",First National Bank/Checking,Unknown,Cash/Money Market/Savings/Checking,2002,30000,0,Y,,
