orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Northwestern Mutual Life Insurance Whole Life,Unknown,Insurance policies & Annuities,30002,100000,0,O,,
"",VALIC Fixed Interest,Unknown,Mutual Fund,15001,50000,0,O,,
"",New York State Pension,Unknown,"Brokerage, IRA, 401k",15001,50000,0,O,,
"",Lutheran Medical Center 401K,Unknown,"Brokerage, IRA, 401k",15001,50000,0,O,,
"",Bay Ridge Federal Credit Union Account,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,O,,
"",Transamerica Partners Custodial Traditional IRA MM,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,O,,
"",Russell Lifepoint Balanced Strategy Fund,Unknown,Mutual Fund,1001,15000,0,O,,
"",PIMCO Total Return Institutional Fund,Unknown,Mutual Fund,1001,15000,0,O,,
"",JHancock3 Disciplined Value 1,Unknown,Mutual Fund,1001,15000,0,O,,
"",DFA US Small Cap Portfolio,Unknown,Mutual Fund,1001,15000,0,O,,
"",CBS 401K,Unknown,"Brokerage, IRA, 401k",1001,15000,0,O,,
"",BlackRock Life Path 2020 Fund,Unknown,Mutual Fund,1001,15000,0,O,,
"",Bank of America/Savings,Commercial Banks,Cash/Money Market/Savings/Checking,1001,15000,0,O,,
