orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Church Street Properties,Real Estate,,1000001,5000000,0,Y,,
"","North Carolina Ave SE/Washington, DC",Real Estate,,500001,1000000,0,Y,,
"",Courtyard Properties,Real Estate,,500001,1000000,0,Y,,
"",WestSide Bank,Commercial Banks,,250001,500000,0,A,,
"",GMB Properties,Real Estate,,250001,500000,0,Y,,
"",Davis New York Venture Fund,Unknown,Mutual Fund,250001,500000,0,Y,,
"",Bank of Ellijay,Commercial Banks,,250001,500000,0,A,,
"",West Cobb Properties,Real Estate,,100001,250000,0,Y,,
"",PIMCO Renaissance Fund,Unknown,Mutual Fund,100001,250000,0,Y,,
"",Marietta Outpatient Surgery,Health Services,,100001,250000,0,Y,,
"",Columbia Strategic Value Fund,Unknown,Mutual Fund,100001,250000,0,Y,,
"",Calamos Growth Fund,Unknown,Mutual Fund,100001,250000,0,Y,,
"",BG Properties,Real Estate,,100001,250000,0,Y,,
"",American Balanced Fund,Unknown,Mutual Fund,100001,250000,0,Y,,
D000000212,Coca-Cola Co,Food & Beverage,,31003,115000,0,Y,Y,Y
"",Scudder Global Fund,Unknown,Mutual Fund,50001,100000,0,Y,,
D000042474,Roche Holdings,Pharm/Health Prod,,50001,100000,0,Y,Y,
"",Eaton Vance Worldwide Health Sciences Fd,Misc Health,,50001,100000,0,Y,,
"",Community Bank of the South,Commercial Banks,,50001,100000,0,Y,,
"",Calamos Growth & Income Fund,Unknown,Mutual Fund,50001,100000,0,Y,,
"",Vanguard Health Care Fund,Hospitals/Nurs Homes,,15001,50000,0,Y,,
"",SunAmerica Money Market,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",Scudder Flag Investors Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Oppenheimer Global Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Matria Healthcare,Misc Health,,15001,50000,0,Y,,
"",Index Great Companies America Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Income Fund of America,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Home Holdings Corp,Unknown,,15001,50000,0,Y,,
D000000125,General Electric,Misc Mfg/Distrib,,15001,50000,0,Y,Y,Y
"",Franklin Income Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
"",Dillards Inc,Retail Sales,,15001,50000,0,Y,,
"",Delaware Trend Fund,Unknown,Mutual Fund,15001,50000,0,Y,,
D000000071,Citigroup Inc,Commercial Banks,,15001,50000,0,Y,Y,
D000000100,Boeing Co,Defense Aerospace,,15001,50000,0,Y,Y,
"",Liberty Media,TV/Movies/Music,,2002,30000,0,Y,,
D000058827,Zimmer Holdings,Pharm/Health Prod,,1001,15000,0,Y,Y,
D000000367,Wal-Mart Stores,Retail Sales,,1001,15000,0,Y,Y,
D000000094,Time Warner,TV/Movies/Music,,1001,15000,0,Y,Y,
"",Sprint Nextel,Telecom Svcs,,1001,15000,0,Y,,
"",Schwab Money Market,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
D000000419,Home Depot,Retail Sales,,1001,15000,0,Y,Y,Y
D000025670,Embarq Corp,Telephone Utilities,,1001,15000,0,Y,Y,
"",Conseco Inc,Insurance,,1001,15000,0,Y,,
"",Biogen Idec,Pharm/Health Prod,,1001,15000,0,Y,,
D000050555,Ener1 Inc,Misc Energy,,1,1000,0,Y,,
"",Conseco Series,Unknown,,1,1000,0,Y,,
