orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
D000000275,Merck & Co,Pharm/Health Prod,,1043601,5043600,0,Y,Y,
D000035098,Kimberly-Clark Corp,Misc Mfg/Distrib,,1537303,1837301,0,Y,Y,
"","Residence/609 Ft William/Alexandria, VA",Real Estate,,1523982,1523982,0,Y,,
D000000129,Exxon Mobil,Oil & Gas,,789278,1289277,0,Y,Y,
D000000125,General Electric,Misc Mfg/Distrib,,684190,1184189,0,Y,Y,Y
D000000138,Pfizer Inc,Pharm/Health Prod,,633386,1133385,0,Y,Y,Y
D000000383,Abbott Laboratories,Pharm/Health Prod,,500001,1000000,0,Y,Y,Y
"",Undivided 25/44ths interest in single fa,Real Estate,,943011,943011,0,Y,,
D000000103,JPMorgan Chase & Co,Commercial Banks,,414830,799826,0,Y,Y,
D000000067,Altria Group,Tobacco,,389630,639629,0,Y,Y,Y
"",JPMorgan International Equity Index,Unknown,Mutual Fund,560292,560292,0,Y,,
"",Wisconsin State Retirement Fund,Unknown,"Brokerage, IRA, 401k",250001,500000,0,Y,,
D000022108,Medco Health Solutions,Health Services,,250001,500000,0,Y,Y,
"",JPMorgan Liquid Assets Money Market,Unknown,Cash/Money Market/Savings/Checking,461695,461695,0,Y,,
"",JPMorgan Diversified Mid Cap Growth Fund,Unknown,Mutual Fund,407124,407124,0,Y,,
"",Interest in Wisconsin retirement fund,Unknown,"Brokerage, IRA, 401k",377350,377350,0,Y,,
"",JPMorgan Intermediate Tax Free Bond Fund,Unknown,Mutual Fund,365546,365546,0,Y,,
"",JPMorgan Market Expansion Index,Unknown,Mutual Fund,353686,353686,0,Y,,
D000021800,3M Co,Misc Mfg/Distrib,,177931,327930,0,Y,Y,Y
"",JPMorgan Diversified Mid Cap Value Fund,Unknown,Mutual Fund,327779,327779,0,Y,,
"",Massachusetts Mutual 344,Unknown,Insurance policies & Annuities,286415,286415,0,Y,,
D000000091,BP,Oil & Gas,,123620,273619,0,Y,Y,
"",Federal Thrift Savings Plan,Unknown,"Brokerage, IRA, 401k",273226,273226,0,Y,,
"",JPMorgan Municipal Income Bond Fund,Unknown,Mutual Fund,268352,268352,0,Y,,
"",JPMorgan Large Cap Value Fund,Unknown,Mutual Fund,267619,267619,0,Y,,
"",JPMorgan Large Cap Growth Fund,Unknown,Mutual Fund,262899,262899,0,Y,,
D000045801,US Bank,Commercial Banks,,100001,250000,0,Y,,
D000043203,Moody's Corp,Finance/Credit,,100001,250000,0,Y,Y,
D000000055,Monsanto Co,Agricultural Svcs,,100001,250000,0,Y,Y,
"",Kellogg Corp,Unknown,,100001,250000,0,Y,,
"",JPMorgan Chase IRA,Unknown,"Brokerage, IRA, 401k",100001,250000,0,Y,,
