orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Levinson-Levin Properties,Real Estate,,200002,500000,0,Y,,
"","78 acres/Tyrone Township, MI",Real Estate,,250001,500000,0,Y,,
"",American Capital Income Builder Fund,Unknown,Mutual Fund,46004,165000,0,Y,,
"",American Funds Income Fund of America,Unknown,Mutual Fund,16002,65000,0,Y,,
"",American Funds Bond Fund of America,Unknown,Mutual Fund,16002,65000,0,Y,,
"",Michigan mineral rights,Mining,,15001,50000,0,Y,,
"",Merrill Lynch Bank Deposit Program,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,Y,,
"",American Tax Exempt Fund of Maryland,Unknown,Mutual Fund,15001,50000,0,Y,,
"","18 acres/Tyrone Township, MI",Real Estate,,15001,50000,0,Y,,
"",Wright Patman Congressional FCU,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
D000021573,Wachovia Corp,Commercial Banks,,1001,15000,0,Y,Y,
"",Martha's Vineyard Cooperative Bank,Commercial Banks,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",LRS Co,Unknown,,1001,15000,0,Y,,
"",Loan Clark & Bonnie Barnes,Unknown,Note/Note Receivable,1001,15000,0,Y,,
"","House/West Tisbury, MA",Real Estate,,1001,15000,0,Y,,
"",American Mutual Fund,Unknown,Mutual Fund,1001,15000,0,Y,,
