orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
D000028050,Novo Nordisk,Pharm/Health Prod,,515002,1050000,0,T,,
"",Wells Fargo Adv Trl Return Br,Unknown,Mutual Fund,100001,250000,0,T,,
"",Diversified Bond,Unknown,,100001,250000,0,T,,
"",American Funds Euro Pacific Growth Fund,Unknown,Mutual Fund,100001,250000,0,T,,
"",ING Traditional IRA,Unknown,"Brokerage, IRA, 401k",65002,150000,0,T,,
"",State Farm Universal Life Insurance,Insurance,,30002,100000,0,T,,
"",Small Mid Cap Index,Unknown,Mutual Fund,50001,100000,0,T,,
"",Scott Trades IRA/Cash,Unknown,Cash/Money Market/Savings/Checking,50001,100000,0,T,,
"",Large Cap Growth Index,Unknown,Mutual Fund,50001,100000,0,T,,
"",International Equity Fund,Unknown,,50001,100000,0,T,,
"",Delta Stock Fund,Unknown,Mutual Fund,50001,100000,0,T,,
"",US Bank Accounts,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,T,,
"",Navy Mutual Aid Assn Life Insurance plcy,Unknown,"Brokerage, IRA, 401k",15001,50000,0,T,,
"",Fidelity Destiny Plan II,Unknown,Mutual Fund,15001,50000,0,T,,
D000021971,Edward Jones,Securities/Invest,,1001,15000,0,T,,
"",Schwab Value Advantage Money Inst,Unknown,Mutual Fund,1,1000,0,T,,
"",Columbia Dividend Income Fund,Unknown,Mutual Fund,1,1000,0,T,,
